player_id,season,whiff_pct,n_pitches
676775,2023,30.868760907504363,573.0
676979,2023,28.033085501858736,269.0
677020,2023,19.5,143.0
677053,2023,29.3145416227608,949.0
677651,2023,29.512209302325576,344.0
677865,2023,23.814383561643833,438.0
677944,2023,20.25977653631285,358.0
677960,2023,23.339770554493306,1046.0
678061,2023,34.339356435643566,404.0
678394,2023,23.860232558139533,2580.0
678606,2023,18.8211214953271,535.0
679346,2023,13.0,93.0
679525,2023,29.547093889716837,1342.0
679885,2023,18.2,142.0
680570,2023,26.947458480120787,1987.0
680686,2023,26.726310083122513,2767.0
680689,2023,18.716525423728815,236.0
680694,2023,25.016186504927976,2638.0
680704,2023,31.169470404984423,963.0
680723,2023,17.392233009708736,618.0
680735,2023,31.05190839694657,393.0
680739,2023,21.54880694143167,461.0
680767,2023,18.8,132.0
681190,2023,15.294482758620688,435.0
681217,2023,28.119270833333335,768.0
681402,2023,26.67236842105263,380.0
681806,2023,25.22178861788618,615.0
681857,2023,26.674786845310596,1642.0
681867,2023,16.984424379232507,443.0
681882,2023,28.650114416475972,437.0
681911,2023,30.34815256257449,839.0
681982,2023,20.58927943760984,569.0
682010,2023,24.115044247787612,339.0
682051,2023,19.712807881773397,203.0
682052,2023,16.7,103.0
682120,2023,27.56231884057971,414.0
682171,2023,42.4,140.0
682175,2023,19.484652278177457,417.0
682227,2023,22.303446359088383,1799.0
682243,2023,24.119873663751214,2058.0
682842,2023,35.71145194274029,489.0
682847,2023,22.649553877831156,1457.0
682990,2023,22.575064599483202,774.0
683175,2023,23.37396449704142,338.0
683232,2023,12.0,217.0
683769,2023,16.061463414634144,615.0
685314,2023,27.6,98.0
685410,2023,21.968789808917197,471.0
686218,2023,30.024242424242424,990.0
686294,2023,22.525882352941178,425.0
686539,2023,22.2,93.0
686610,2023,25.26232,2500.0
686613,2023,24.541651101979827,2677.0
686651,2023,14.0,107.0
686654,2023,21.4536231884058,207.0
686747,2023,21.379661016949154,472.0
686752,2023,26.5494623655914,558.0
686753,2023,29.93428571428571,560.0
686826,2023,19.03184713375796,314.0
686839,2023,31.42993311036789,598.0
686973,2023,25.96657407407407,1080.0
687145,2023,14.6,129.0
687330,2023,21.92102759276879,1051.0
687396,2023,25.20406852248394,467.0
687798,2023,30.184384384384384,333.0
687830,2023,18.9,82.0
687888,2023,13.174285714285716,210.0
689225,2023,21.516283524904214,522.0
689266,2023,19.810351201478742,541.0
690829,2023,23.5,157.0
690986,2023,24.6171875,512.0
691587,2023,34.1157514450867,1384.0
693433,2023,28.284372759856634,1395.0
693821,2023,22.85222885222885,2849.0
694037,2023,30.414317180616738,454.0
694297,2023,24.311439842209076,1521.0
694363,2023,21.463109048723897,862.0
694813,2023,30.230143540669857,418.0
695243,2023,28.43828920570265,491.0
696136,2023,20.872406181015453,453.0
696147,2023,34.0,190.0
700363,2023,12.0,245.0
701643,2023,21.68088235294118,612.0
434378,2024,21.36305449936629,1578.0
445276,2024,28.4,674.0
445926,2024,15.291719077568134,954.0
450203,2024,25.585309924758153,2791.0
453286,2024,28.638059701492537,536.0
